1843,Good
1844,Good
1845,Bad
1846,Bad
1847,Good
1848,Bad
1849,Good
1850,Okay
1851,Bad
1852,Good
1853,Good
1854,Bad
1855,Bad
1856,Bad
1857,Bad
1858,Good
1859,Good
1860,Good
1861,Good
1862,Good
1863,Good
1864,Okay
1865,Good
1866,Bad
1867,Good
1868,Good
1869,Bad
1870,Bad
1871,Good
1872,Good
1873,Good
1874,Good
1875,Bad
1876,Good
1877,Good
1878,Good
1879,Okay
1880,Bad
1881,Bad
1882,Bad
1883,Good
1884,Good
1885,Good
1886,Good
1887,Good
1888,Good
1889,Good
1890,Bad
1891,Good
1892,Bad
1893,Okay
1894,Good
1895,
1896,Okay
1897,Good
1898,Good
1899,Bad
1900,Good
1901,Good
1902,Bad
1903,Good
1904,Good
1905,Good
1906,Okay
1907,Good
1908,Good
1909,Good
1910,Good
1911,Good
1912,Good
1913,Okay
1914,Bad
1915,Good
1916,Bad
1917,Good
1918,Good
1919,Bad
1920,Bad
1921,Good
1922,Bad
1923,Good
1924,Good
1925,Good
1926,Good
1927,Bad
1928,Good
1929,Bad
1930,Good
1931,Okay
1932,Bad
1933,Good
1934,Bad
1935,Good
1936,Okay
1937,Okay
1938,Okay
1939,Okay
1940,Okay
1941,Good
1942,Good
1943,Bad
1944,Good
1945,Bad
1946,Good
1947,Bad
1948,Good
1949,Good
1950,Bad
1951,Good
1952,Bad
1953,Good
1954,Bad
1955,Okay
1956,Bad
1957,Good
1958,Good
1959,Okay
1960,Good
1961,Good
1962,Bad
1963,Good
1964,Bad
1965,Good
1966,Bad
1967,Good
1968,Good
1969,Good
1970,Bad
1971,Bad
1972,Okay
1973,Good
1974,Good
1975,Bad
1976,Good
1977,Good
1978,Good
1979,Okay
1980,Bad
1981,Okay
1982,Okay
1983,Bad
1984,Okay
1985,Good
1986,Good
1987,Okay
1988,Bad
1989,Good
1990,Bad
1991,Good
1992,Good
1993,Bad
1994,Bad
1995,Okay
1996,Good
1997,Bad
1998,Bad
1999,Good
2000,Bad
2001,Good
2002,Good
2003,Bad
2004,Good
2005,Okay
2006,Good
2007,Good
2008,Good
2009,Good
2010,Okay
2011,Bad
2012,Bad
2013,Okay
2014,Good
2015,Bad
2016,Bad
2017,Good
2018,Bad
2019,Okay
2020,Bad
2021,Okay
2022,Good
2023,Okay
2024,Okay
2025,Good
2026,Bad
2027,Good
2028,Good
2029,Bad
2030,Bad
2031,Bad
2032,Good
2033,Okay
2034,Good
2035,Bad
2036,Good
2037,Okay
2038,Bad
2039,Bad
2040,Bad
2041,Good
2042,Okay
2043,Okay
2044,Bad
2045,Okay
2046,Good
2047,Good
2048,Good
2049,Good
2050,Bad
2051,Good
2052,Bad
2053,Okay
2054,Good
2055,Okay
2056,Bad
2057,Good
2058,Bad
2059,Okay
2060,Good
2061,Good
2062,Good
2063,Bad
2064,Bad
2065,Okay
2066,Bad
2067,Good
2068,Good
2069,Good
2070,Good
2071,Bad
2072,Bad
2073,Bad
2074,Bad
2075,Good
2076,Good
2077,Okay
2078,Good
2079,Okay
2080,Good
2081,Good
2082,Okay
2083,Okay
2084,Good
2085,Good
2086,Bad
2087,Good
2088,Good
2089,Bad
2090,Good
2091,Bad
2092,Good
2093,Bad
2094,Bad
2095,Bad
2096,Good
2097,Bad
2098,Good
2099,Bad
2100,Good
2101,Good
2102,Good
2103,Bad
2104,Okay
2105,
2106,Good
2107,Bad
2108,Good
2109,Bad
2110,Good
2111,Good
2112,Good
2113,Good
2114,Okay
2115,Good
2116,Good
2117,Okay
2118,Good
2119,Good
2120,Good
2121,Bad
2122,
2123,Good
2124,Bad
2125,Bad
2126,Okay
2127,Good
2128,Good
2129,Okay
2130,Okay
2131,Bad
2132,Okay
2133,Good
2134,Good
2135,Bad
2136,Bad
2137,Good
2138,Good
2139,Okay
2140,Bad
2141,Good
2142,Bad
2143,Bad
2144,Bad
2145,Bad
2146,Good
2147,Bad
2148,Good
2149,Bad
2150,Okay
2151,Bad
2152,Good
2153,Bad
2154,Good
2155,Good
2156,Bad
2157,Good
2158,Bad
2159,Good
2160,Good
2161,Bad
2162,Good
2163,Good
2164,Good
2165,Bad
2166,Bad
2167,Good
2168,Good
2169,Good
2170,Okay
2171,Good
2172,Okay
2173,Good
2174,Good
2175,Bad
2176,Bad
2177,Good
2178,Good
2179,Good
2180,Good
2181,Bad
2182,Good
2183,Good
2184,Bad
2185,Okay
2186,Bad
2187,Good
2188,Bad
2189,Good
2190,Bad
2191,Bad
2192,Good
2193,Bad
2194,Okay
2195,Good
2196,Good
2197,Bad
2198,Good
2199,Bad
2200,Good
2201,Good
2202,Good
2203,Okay
2204,Bad
2205,Good
2206,Good
2207,Bad
2208,Good
2209,Good
2210,Bad
2211,Bad
2212,Bad
2213,Bad
2214,Good
2215,Bad
2216,Okay
2217,Good
2218,Bad
2219,Good
2220,Bad
2221,Okay
2222,Bad
2223,Bad
2224,Good
2225,Bad
2226,Good
2227,Bad
2228,Good
2229,Good
2230,Bad
2231,Bad
2232,Good
2233,Bad
2234,Good
2235,Bad
2236,Okay
2237,Good
2238,Good
2239,Good
2240,Good
2241,Bad
2242,Good
2243,Bad
2244,Good
2245,Good
2246,Good
2247,Okay
2248,Okay
2249,Good
2250,Good
2251,Bad
2252,Bad
